87500000 -0.671590 -1.318266 0.319117 0.498075  1 6000.000000
87600000 -0.759248 -0.817856 0.319056 0.497995  2 1500.000000
87700000 -0.893167 -2.780261 0.319040 0.497977  4 125.000000
87800000 -0.631994 -1.527349 0.319021 0.497977  2 1500.000000
87900000 -1.400634 -6.972906 0.318896 0.497769 10 1.000000
88000000 -0.997105 -2.992854 0.318707 0.497506  6 15.000000
88100000 -0.869185 -2.563977 0.318630 0.497367  4 125.000000
88200000 -0.787028 -1.357468 0.318592 0.497302  2 1500.000000
88300000 -0.919108 -2.925375 0.318568 0.497287  4 125.000000
88400000 -1.073827 -3.614477 0.318531 0.497246  5 45.000000
88500000 -0.813369 -2.502489 0.318490 0.497184  4 125.000000
88600000 -0.497025 -0.518236 0.318475 0.497157  1 6000.000000
88700000 -0.944085 -3.537492 0.318386 0.497020  5 45.000000
88800000 -0.636433 -0.748309 0.318367 0.496989  1 6000.000000
88900000 -0.935088 -1.906300 0.318347 0.497005  3 500.000000
89000000 -0.934676 -2.309951 0.318304 0.496935  4 125.000000
89100000 -1.007994 -2.964065 0.318257 0.496865  4 125.000000
89200000 -0.941961 -2.927596 0.318218 0.496777  4 125.000000
89300000 -0.943965 -3.029694 0.318183 0.496758  4 125.000000
89400000 -1.337239 -6.104690 0.318034 0.496553 10 1.000000
89500000 -0.953081 -1.638293 0.317952 0.496424  3 500.000000
89600000 -0.789146 -1.716344 0.317936 0.496399  3 500.000000
89700000 -0.843062 -1.463017 0.317903 0.496367  2 1500.000000
89800000 -0.652554 -1.631712 0.317865 0.496350  2 1500.000000
89900000 -1.044656 -3.555662 0.317833 0.496273  5 45.000000
90000000 -0.874849 -2.170562 0.317792 0.496213  4 125.000000
90100000 -0.870500 -1.542332 0.317747 0.496143  2 1500.000000
90200000 -0.773304 -1.379975 0.317696 0.496076  2 1500.000000
90300000 -0.996360 -1.439666 0.317656 0.496026  2 1500.000000
90400000 -0.893336 -1.629220 0.317615 0.495964  3 500.000000
90500000 -0.625385 -0.968340 0.317603 0.495944  2 1500.000000
90600000 -0.890019 -1.761664 0.317579 0.495923  3 500.000000
90700000 -1.170308 -4.572422 0.317439 0.495733  8 2.000000
90800000 -1.187012 -4.570606 0.317267 0.495482  7 6.000000
90900000 -0.933246 -3.262746 0.317129 0.495255  5 45.000000
91000000 -0.796766 -1.142624 0.317121 0.495234  2 1500.000000
91100000 -0.277723 0.000000 0.317202 0.495337  0 1.000000
91200000 -0.660719 0.000000 0.317308 0.495505  0 1.000000
91300000 -0.554859 0.000000 0.317406 0.495647  0 1.000000
91400000 -0.437926 -0.156955 0.317495 0.495800  1 6000.000000
91500000 -1.000444 -2.399404 0.317458 0.495751  3 500.000000
91600000 -1.088510 -3.541613 0.317412 0.495686  5 45.000000
91700000 -1.037472 -2.944569 0.317383 0.495610  4 125.000000
91800000 -0.672878 -2.733664 0.317352 0.495564  4 125.000000
91900000 -0.856074 -2.483400 0.317366 0.495582  4 125.000000
92000000 -0.803991 -1.333948 0.317339 0.495536  2 1500.000000
92100000 -0.814671 -1.988755 0.317302 0.495448  3 500.000000
92200000 -1.096192 -4.080249 0.317224 0.495354  7 6.000000
92300000 -1.229070 -6.327027 0.317042 0.495088 10 1.000000
92400000 -0.704205 -0.739854 0.316955 0.494939  1 6000.000000
92500000 -1.012834 -2.155168 0.316922 0.494846  3 500.000000
92600000 -0.865500 -2.175683 0.316888 0.494824  3 500.000000
92700000 -0.617988 -0.963244 0.316873 0.494835  2 1500.000000
92800000 -0.744555 -0.498262 0.316849 0.494812  1 6000.000000
92900000 -0.862037 -1.911035 0.316816 0.494751  3 500.000000
93000000 -0.747059 -1.594022 0.316795 0.494720  2 1500.000000
93100000 -0.870070 -1.730163 0.316804 0.494737  2 1500.000000
93200000 -0.802353 -2.572323 0.316761 0.494666  4 125.000000
93300000 -0.914470 -2.393287 0.316739 0.494666  3 500.000000
93400000 -0.917662 -2.436768 0.316700 0.494597  4 125.000000
93500000 -0.767762 -2.129011 0.316669 0.494542  3 500.000000
93600000 -1.421550 -6.332607 0.316582 0.494437  9 1.000000
93700000 -1.250553 -5.225256 0.316375 0.494152  8 2.000000
93800000 -0.988393 -2.555116 0.316336 0.494089  4 125.000000
93900000 -0.642500 -2.092203 0.316324 0.494092  3 500.000000
94000000 -0.896029 -2.126345 0.316286 0.494066  3 500.000000
94100000 -1.374170 -5.892657 0.316111 0.493813  9 1.000000
94200000 -1.254305 -5.647073 0.315933 0.493550  8 2.000000
94300000 -1.148445 -4.090213 0.315721 0.493269  8 2.000000
94400000 -1.115149 -3.874908 0.315568 0.493055  6 15.000000
94500000 -0.850261 -1.660687 0.315414 0.492842  3 500.000000
94600000 -0.894089 -2.338116 0.315389 0.492800  3 500.000000
94700000 -0.953957 -3.216166 0.315374 0.492751  5 45.000000
94800000 -0.526607 -1.533702 0.315337 0.492716  2 1500.000000
94900000 -0.450736 -0.795511 0.315322 0.492698  1 6000.000000
95000000 -1.050306 -2.591060 0.315274 0.492615  4 125.000000
95100000 -1.069950 -2.818613 0.315259 0.492590  4 125.000000
95200000 -1.022067 -3.149961 0.315213 0.492515  4 125.000000
95300000 -1.035897 -1.929418 0.315209 0.492522  3 500.000000
95400000 -0.852186 -1.169495 0.315175 0.492489  3 500.000000
95500000 -0.911266 -2.714383 0.315135 0.492456  4 125.000000
95600000 -0.566181 -1.030389 0.315115 0.492442  2 1500.000000
95700000 -0.801958 -2.160729 0.315099 0.492411  4 125.000000
95800000 -0.700406 -1.653695 0.315074 0.492409  3 500.000000
95900000 -0.794554 -0.828343 0.315028 0.492335  1 6000.000000
96000000 -0.985668 -3.823574 0.314992 0.492275  5 45.000000
96100000 -0.716788 -2.070617 0.314959 0.492214  3 500.000000
96200000 -0.902122 -2.400652 0.314950 0.492200  4 125.000000
96300000 -0.773339 -2.271832 0.314924 0.492157  3 500.000000
96400000 -0.920902 -1.902269 0.314895 0.492117  3 500.000000
96500000 -0.682588 -1.280975 0.314873 0.492085  2 1500.000000
96600000 -0.966301 -2.188990 0.314852 0.492070  4 125.000000
96700000 -0.919387 -1.752797 0.314833 0.492051  3 500.000000
96800000 -0.899780 -2.786915 0.314798 0.492003  5 45.000000
96900000 -0.952580 -2.488956 0.314667 0.491804  4 125.000000
97000000 -0.949639 -3.051811 0.314678 0.491831  4 125.000000
97100000 -0.882014 -1.552097 0.314665 0.491832  1 6000.000000
97200000 -0.875800 -1.183465 0.314642 0.491823  2 1500.000000
97300000 -1.373889 -6.253379 0.314604 0.491765  9 1.000000
97400000 -0.884428 -1.880416 0.314449 0.491549  3 500.000000
97500000 -0.861031 -1.702473 0.314420 0.491497  3 500.000000
97600000 -1.375514 -6.751717 0.314277 0.491297  9 1.000000
97700000 -0.943164 -3.740008 0.314157 0.491121  5 45.000000
97800000 -0.795099 -1.841741 0.314026 0.490950  3 500.000000
97900000 -0.947559 -1.768318 0.313999 0.490902  3 500.000000
98000000 -0.668440 -0.942368 0.313995 0.490888  2 1500.000000
98100000 -0.791081 -2.324593 0.313987 0.490878  3 500.000000
98200000 -0.858982 -2.458596 0.313968 0.490846  4 125.000000
98300000 -0.980222 -2.697491 0.313925 0.490799  4 125.000000
98400000 -0.829490 -1.518655 0.313890 0.490733  2 1500.000000
98500000 -0.878808 -1.848073 0.313860 0.490709  3 500.000000
98600000 -0.603094 -0.734048 0.313873 0.490761  1 6000.000000
98700000 -0.840261 -2.485269 0.313859 0.490748  4 125.000000
98800000 -0.745782 -1.375989 0.313847 0.490760  2 1500.000000
98900000 -1.022870 -3.236097 0.313710 0.490568  4 125.000000
99000000 -0.992217 -2.822097 0.313686 0.490534  4 125.000000
99100000 -0.504103 -0.632432 0.313701 0.490567  1 6000.000000
99200000 -1.101743 -3.940478 0.313716 0.490594  5 45.000000
99300000 -0.797095 -1.248447 0.313681 0.490576  2 1500.000000
99400000 -1.017290 -3.051545 0.313653 0.490530  4 125.000000
99500000 -0.732208 -0.812595 0.313652 0.490529  1 6000.000000
99600000 -0.984237 -2.381690 0.313645 0.490530  4 125.000000
99700000 -0.871144 -1.105402 0.313610 0.490496  1 6000.000000
99800000 -1.158730 -5.062861 0.313585 0.490452  8 2.000000
99900000 -1.145506 -3.547645 0.313453 0.490243  5 45.000000
100000000 -0.994335 -2.281341 0.313420 0.490183  4 125.000000
100100000 -0.598653 -1.772832 0.313393 0.490135  3 500.000000
100200000 -0.818010 -1.109830 0.313389 0.490132  2 1500.000000
100300000 -1.347584 -5.356917 0.313284 0.490020  9 1.000000
100400000 -0.865463 -2.173910 0.313183 0.489867  3 500.000000
100500000 -0.911453 -1.388559 0.313157 0.489845  2 1500.000000
100600000 -0.861448 -0.903264 0.313114 0.489786  1 6000.000000
100700000 -1.042779 -2.585961 0.313116 0.489793  5 45.000000
100800000 -0.895921 -2.762433 0.313091 0.489758  4 125.000000
100900000 -0.680746 -2.556796 0.313088 0.489762  4 125.000000
101000000 -0.980340 -1.954212 0.313048 0.489694  3 500.000000
101100000 -1.267762 -5.125197 0.312914 0.489494  8 2.000000
101200000 -0.464560 -1.456813 0.312851 0.489437  2 1500.000000
101300000 -0.676657 -2.458457 0.312824 0.489437  4 125.000000
101400000 -0.940239 -1.874668 0.312803 0.489394  3 500.000000
101500000 -0.728462 -2.000504 0.312780 0.489384  3 500.000000
101600000 -0.486963 -0.708489 0.312755 0.489350  1 6000.000000
101700000 -0.828416 -1.937263 0.312764 0.489384  3 500.000000
101800000 -0.679638 -1.086288 0.312743 0.489358  3 500.000000
101900000 -0.702801 -0.675105 0.312731 0.489355  1 6000.000000
102000000 -0.770838 -2.151535 0.312728 0.489354  4 125.000000
102100000 -0.800932 -2.058035 0.312708 0.489307  3 500.000000
102200000 -0.750022 -1.772908 0.312671 0.489267  3 500.000000
102300000 -0.921732 -3.446901 0.312643 0.489219  5 45.000000
102400000 -1.041697 -2.812655 0.312625 0.489187  5 45.000000
102500000 -1.028348 -3.303651 0.312621 0.489197  5 45.000000
102600000 -0.792232 -2.025120 0.312598 0.489152  3 500.000000
102700000 -0.973674 -2.701396 0.312593 0.489132  5 45.000000
102800000 -0.801018 -2.535452 0.312540 0.489057  4 125.000000
102900000 -0.832107 -2.849725 0.312513 0.489030  4 125.000000
103000000 -0.753307 -2.036576 0.312506 0.489079  3 500.000000
103100000 -0.874686 -2.079085 0.312469 0.489026  3 500.000000
103200000 -1.009453 -2.806953 0.312427 0.488955  4 125.000000
103300000 -0.877474 -1.734185 0.312401 0.488940  3 500.000000
103400000 -0.744899 -1.425737 0.312418 0.488948  2 1500.000000
103500000 -1.034944 -2.736810 0.312407 0.488941  4 125.000000
103600000 -0.884092 -2.456599 0.312372 0.488899  4 125.000000
103700000 -0.987032 -2.768179 0.312373 0.488902  4 125.000000
103800000 -0.850513 -1.669410 0.312348 0.488872  3 500.000000
103900000 -0.718602 -1.491355 0.312321 0.488821  3 500.000000
104000000 -0.877029 -1.910550 0.312306 0.488793  3 500.000000
104100000 -0.874657 -3.131634 0.312293 0.488798  5 45.000000
104200000 -0.772301 -2.814909 0.312285 0.488800  4 125.000000
104300000 -0.918463 -3.218508 0.312267 0.488767  5 45.000000
104400000 -0.938199 -2.030135 0.312256 0.488744  3 500.000000
104500000 -0.898865 -2.644081 0.312221 0.488694  4 125.000000
104600000 -0.795967 -2.487774 0.312195 0.488657  4 125.000000
104700000 -0.808127 -2.321614 0.312179 0.488634  3 500.000000
104800000 -0.800525 -1.981944 0.312144 0.488568  3 500.000000
104900000 -0.976238 -3.662160 0.312118 0.488513  5 45.000000
105000000 -1.072137 -2.381726 0.312099 0.488492  4 125.000000
105100000 -0.599159 -0.558646 0.312077 0.488481  1 6000.000000
105200000 -0.771554 -1.727855 0.312074 0.488499  2 1500.000000
105300000 -0.680460 -1.308845 0.312048 0.488474  2 1500.000000
105400000 -0.704963 -0.406492 0.312028 0.488454  1 6000.000000
105500000 -0.887557 -1.393202 0.312045 0.488503  2 1500.000000
105600000 -1.308134 -5.701874 0.311961 0.488380  8 2.000000
105700000 -0.646543 -1.394808 0.311876 0.488270  3 500.000000
105800000 -0.711663 -2.012829 0.311871 0.488293  3 500.000000
105900000 -0.770823 -1.532163 0.311872 0.488299  3 500.000000
106000000 -1.358358 -6.053715 0.311796 0.488187  8 2.000000
106100000 -0.714725 -2.285753 0.311765 0.488146  4 125.000000
106200000 -0.835615 -2.413121 0.311744 0.488099  3 500.000000
106300000 -1.108970 -2.778868 0.311709 0.488050  5 45.000000
106400000 -1.041877 -2.374537 0.311708 0.488066  4 125.000000
106500000 -0.829207 -1.006696 0.311678 0.488011  2 1500.000000
106600000 -0.882081 -3.041803 0.311660 0.487997  5 45.000000
106700000 -0.710890 -1.896522 0.311629 0.487931  3 500.000000
106800000 -0.774716 -2.220878 0.311608 0.487886  3 500.000000
106900000 -0.797125 -2.262037 0.311576 0.487851  3 500.000000
107000000 -0.961975 -2.393947 0.311569 0.487835  4 125.000000
107100000 -0.670498 -0.660684 0.311543 0.487808  1 6000.000000
107200000 -1.121012 -4.272838 0.311442 0.487633  7 6.000000
107300000 -0.878584 -1.691239 0.311322 0.487466  2 1500.000000
107400000 -1.000967 -3.041550 0.311300 0.487446  5 45.000000
107500000 -1.018710 -3.157627 0.311271 0.487406  5 45.000000
107600000 -0.946454 -1.630873 0.311240 0.487338  3 500.000000
107700000 -0.833024 -2.173079 0.311218 0.487307  3 500.000000
107800000 -1.045133 -2.805141 0.311190 0.487284  4 125.000000
107900000 -1.020720 -2.484965 0.311160 0.487254  3 500.000000
108000000 -0.627208 -0.540036 0.311143 0.487227  1 6000.000000
108100000 -1.047907 -3.584993 0.311128 0.487218  5 45.000000
108200000 -0.853286 -1.791287 0.311093 0.487164  3 500.000000
108300000 -0.981902 -3.368384 0.311070 0.487148  5 45.000000
108400000 -1.107559 -2.954461 0.311048 0.487099  4 125.000000
108500000 -0.571316 -1.111580 0.311049 0.487127  2 1500.000000
108600000 -1.005592 -2.181591 0.311059 0.487153  4 125.000000
108700000 -0.822519 -1.524061 0.311033 0.487108  3 500.000000
108800000 -0.733204 -1.817595 0.311016 0.487085  3 500.000000
108900000 -0.978276 -2.717994 0.311025 0.487099  4 125.000000
109000000 -0.852920 -2.592631 0.310990 0.487053  3 500.000000
109100000 -1.076838 -3.248835 0.310957 0.487028  5 45.000000
109200000 -1.007217 -2.760441 0.310943 0.487018  4 125.000000
109300000 -0.948042 -2.387507 0.310912 0.486961  4 125.000000
109400000 -0.826290 -1.609748 0.310901 0.486944  3 500.000000
109500000 -0.914511 -3.244736 0.310904 0.486955  5 45.000000
109600000 -1.343348 -6.588410 0.310760 0.486756 10 1.000000
109700000 -1.031804 -1.721204 0.310694 0.486667  3 500.000000
109800000 -0.793353 -1.431700 0.310668 0.486628  2 1500.000000
109900000 -0.582382 -1.778751 0.310664 0.486635  3 500.000000
110000000 -1.061870 -2.350150 0.310641 0.486604  3 500.000000
110100000 -0.733543 -0.779375 0.310629 0.486598  1 6000.000000
110200000 -0.676531 -2.022434 0.310604 0.486578  3 500.000000
110300000 -1.033429 -3.768966 0.310582 0.486543  5 45.000000
110400000 -0.674641 -0.934339 0.310559 0.486518  2 1500.000000
110500000 -0.783525 -1.396330 0.310532 0.486489  2 1500.000000
110600000 -0.857186 -1.428852 0.310507 0.486459  2 1500.000000
110700000 -0.734023 -2.451180 0.310465 0.486382  4 125.000000
110800000 -0.654507 -2.033985 0.310437 0.486339  3 500.000000
110900000 -0.565191 -0.107898 0.310440 0.486370  1 6000.000000
111000000 -0.980762 -3.378593 0.310434 0.486413  5 45.000000
111100000 -1.288073 -5.953213 0.310388 0.486334  9 1.000000
111200000 -1.324637 -6.429249 0.310256 0.486136 10 1.000000
111300000 -0.832374 -1.330670 0.310166 0.486038  1 6000.000000
111400000 -0.639549 -0.602200 0.310181 0.486111  1 6000.000000
111500000 -0.794648 -1.395476 0.310188 0.486165  2 1500.000000
111600000 -0.963153 -2.281534 0.310182 0.486161  3 500.000000
111700000 -1.083179 -2.754072 0.310184 0.486188  4 125.000000
111800000 -1.264012 -4.924074 0.310116 0.486069  7 6.000000
111900000 -1.334131 -6.412780 0.309967 0.485857  9 1.000000
112000000 -1.019927 -4.422317 0.309825 0.485648  7 6.000000
112100000 -1.185526 -4.663686 0.309682 0.485438  9 1.000000
112200000 -1.355860 -6.510787 0.309533 0.485225  9 1.000000
112300000 -0.821202 -2.132734 0.309457 0.485111  3 500.000000
112400000 -0.833857 -1.497351 0.309438 0.485067  3 500.000000
112500000 -1.132384 -2.984039 0.309408 0.485012  4 125.000000
112600000 -1.006606 -2.175444 0.309367 0.484943  4 125.000000
112700000 -0.757087 -1.319804 0.309363 0.484918  2 1500.000000
112800000 -0.788482 -3.099686 0.309361 0.484973  5 45.000000
112900000 -0.774962 -1.584512 0.309340 0.484952  3 500.000000
113000000 -0.963077 -3.115664 0.309319 0.484917  5 45.000000
113100000 -1.024911 -2.831413 0.309312 0.484914  4 125.000000
113200000 -0.749956 -1.999783 0.309283 0.484861  3 500.000000
113300000 -0.835542 -1.910369 0.309277 0.484855  3 500.000000
113400000 -0.564933 -1.145971 0.309268 0.484856  2 1500.000000
113500000 -0.966061 -2.685981 0.309249 0.484818  4 125.000000
113600000 -0.887670 -0.816939 0.309249 0.484847  1 6000.000000
113700000 -0.826687 -2.536017 0.309232 0.484799  4 125.000000
113800000 -0.816431 -1.446945 0.309226 0.484801  2 1500.000000
113900000 -0.513199 -0.377477 0.309225 0.484801  1 6000.000000
114000000 -1.094307 -3.023181 0.309205 0.484789  4 125.000000
114100000 -0.383357 -0.582479 0.309181 0.484758  1 6000.000000
114200000 -0.986145 -3.337303 0.309198 0.484840  5 45.000000
114300000 -0.887829 -2.031040 0.309171 0.484778  4 125.000000
114400000 -0.629791 -1.942875 0.309155 0.484739  4 125.000000
114500000 -0.887653 -2.593850 0.309133 0.484699  4 125.000000
114600000 -1.227452 -5.387908 0.309083 0.484648  8 2.000000
114700000 -1.163183 -4.254777 0.308946 0.484445  6 15.000000
114800000 -1.224671 -4.175319 0.308790 0.484236  7 6.000000
114900000 -0.800697 -0.803848 0.308799 0.484238  2 1500.000000
115000000 -1.040369 -2.546334 0.308794 0.484267  4 125.000000
115100000 -0.862930 -3.224685 0.308760 0.484209  4 125.000000
115200000 -0.864540 -2.056381 0.308749 0.484196  3 500.000000
115300000 -1.004273 -2.819702 0.308740 0.484208  4 125.000000
115400000 -0.760728 -1.849657 0.308724 0.484175  3 500.000000
115500000 -0.825345 -1.080105 0.308712 0.484152  2 1500.000000
115600000 -0.800397 -2.117005 0.308695 0.484119  3 500.000000
115700000 -1.301012 -5.915065 0.308687 0.484149 10 1.000000
115800000 -0.787046 -1.920093 0.308600 0.484034  3 500.000000
115900000 -0.909643 -2.213310 0.308577 0.483991  3 500.000000
116000000 -0.964127 -1.479747 0.308596 0.484041  2 1500.000000
116100000 -0.751774 -2.790698 0.308569 0.483998  4 125.000000
116200000 -1.132706 -4.465121 0.308414 0.483797  7 6.000000
116300000 -0.921570 -2.462427 0.308300 0.483623  6 15.000000
116400000 -0.830822 -0.379233 0.308263 0.483565  1 6000.000000
116500000 -0.864146 -0.977359 0.308243 0.483543  2 1500.000000
116600000 -1.090777 -3.822546 0.308227 0.483539  5 45.000000
116700000 -0.856485 -1.731891 0.308222 0.483512  4 125.000000
116800000 -0.890391 -2.239083 0.308217 0.483484  4 125.000000
116900000 -0.842157 -3.238567 0.308193 0.483448  5 45.000000
117000000 -0.583441 -0.894728 0.308169 0.483411  2 1500.000000
117100000 -0.936404 -2.334091 0.308146 0.483374  3 500.000000
117200000 -0.872503 -2.269276 0.308140 0.483394  4 125.000000
117300000 -0.640304 -2.208520 0.308113 0.483355  4 125.000000
117400000 -0.902953 -1.437488 0.308092 0.483332  2 1500.000000
117500000 -0.663203 -2.252701 0.308058 0.483289  4 125.000000
117600000 -1.058173 -3.646828 0.308050 0.483270  5 45.000000
117700000 -0.929659 -2.263159 0.308027 0.483242  4 125.000000
117800000 -1.029819 -2.228694 0.308029 0.483228  3 500.000000
117900000 -1.202624 -3.374333 0.308015 0.483199  5 45.000000
118000000 -0.787376 -0.802262 0.308001 0.483188  1 6000.000000
118100000 -0.747981 -1.829424 0.307981 0.483160  3 500.000000
118200000 -0.590347 -2.255668 0.307970 0.483166  3 500.000000
118300000 -0.757196 -1.653227 0.307967 0.483161  3 500.000000
118400000 -0.669358 -0.444812 0.307996 0.483225  1 6000.000000
118500000 -0.962561 -2.604576 0.308004 0.483241  4 125.000000
118600000 -0.924840 -0.446837 0.308007 0.483286  1 6000.000000
118700000 -0.947133 -2.586182 0.307983 0.483231  4 125.000000
118800000 -0.909559 -2.645778 0.307972 0.483215  3 500.000000
118900000 -0.869221 -1.730804 0.307956 0.483199  3 500.000000
119000000 -0.865826 -2.833131 0.307940 0.483165  5 45.000000
119100000 -0.852101 -1.575476 0.307920 0.483114  3 500.000000
119200000 -1.055082 -2.860027 0.307895 0.483064  4 125.000000
119300000 -0.547490 -0.671442 0.307874 0.483024  1 6000.000000
119400000 -1.192305 -5.516445 0.307807 0.482912  9 1.000000
119500000 -1.046194 -2.884414 0.307695 0.482742  5 45.000000
119600000 -0.698397 -0.717781 0.307693 0.482732  1 6000.000000
119700000 -0.975592 -2.097219 0.307686 0.482750  4 125.000000
119800000 -0.918437 -1.967042 0.307697 0.482788  4 125.000000
119900000 -0.683640 -3.710374 0.307661 0.482725  5 45.000000
120000000 -1.110384 -3.948801 0.307645 0.482685  5 45.000000
120100000 -1.417141 -7.543474 0.307563 0.482559 10 1.000000
120200000 -0.758388 -2.107723 0.307498 0.482462  3 500.000000
120300000 -0.664175 -1.222269 0.307501 0.482470  2 1500.000000
120400000 -0.746225 -1.540748 0.307528 0.482525  2 1500.000000
120500000 -0.880891 -1.600686 0.307524 0.482533  3 500.000000
120600000 -0.797271 -1.698603 0.307510 0.482519  3 500.000000
120700000 -0.734179 -2.422840 0.307494 0.482523  3 500.000000
120800000 -0.781431 -1.726720 0.307474 0.482506  3 500.000000
120900000 -1.089352 -4.915340 0.307435 0.482432  7 6.000000
121000000 -1.000355 -2.252878 0.307313 0.482251  3 500.000000
121100000 -0.975390 -2.238890 0.307289 0.482216  3 500.000000
121200000 -0.979967 -2.881006 0.307275 0.482205  3 500.000000
121300000 -0.887309 -2.014258 0.307257 0.482172  5 45.000000
121400000 -0.657233 -1.819504 0.307235 0.482124  3 500.000000
121500000 -0.777339 -1.672319 0.307217 0.482092  2 1500.000000
121600000 -0.599191 -0.828570 0.307238 0.482126  1 6000.000000
121700000 -0.773722 -2.085820 0.307232 0.482112  3 500.000000
121800000 -0.900496 -1.478620 0.307229 0.482120  2 1500.000000
121900000 -0.935207 -2.545546 0.307227 0.482122  4 125.000000
122000000 -1.073790 -3.269817 0.307216 0.482100  5 45.000000
122100000 -0.973295 -2.579648 0.307205 0.482079  4 125.000000
122200000 -0.971207 -1.766100 0.307184 0.482053  3 500.000000
122300000 -0.866195 -2.584228 0.307098 0.481922  4 125.000000
122400000 -0.860747 -1.673719 0.307085 0.481899  3 500.000000
122500000 -0.930165 -3.238743 0.307067 0.481869  5 45.000000
122600000 -0.694301 -2.347830 0.307055 0.481872  4 125.000000
122700000 -0.710335 -1.316476 0.307030 0.481847  2 1500.000000
122800000 -0.839643 -2.493796 0.307014 0.481841  3 500.000000
122900000 -1.047588 -2.480694 0.306996 0.481804  4 125.000000
123000000 -0.853105 -1.300452 0.306974 0.481760  2 1500.000000
123100000 -1.092919 -3.580040 0.306930 0.481706  6 15.000000
123200000 -0.703879 -1.175990 0.306837 0.481559  3 500.000000
123300000 -0.391785 0.000000 0.306836 0.481557  0 1.000000
123400000 -0.458580 0.000000 0.306922 0.481660  0 1.000000
123500000 -0.609834 0.000000 0.307005 0.481771  0 1.000000
123600000 -0.543457 0.000000 0.307088 0.481886  0 1.000000
123700000 -0.526886 0.000000 0.307172 0.482023  0 1.000000
123800000 -0.631531 0.000000 0.307257 0.482150  0 1.000000
123900000 -0.772703 0.000000 0.307338 0.482241  0 1.000000
124000000 -0.604033 0.000000 0.307423 0.482350  0 1.000000
124100000 -0.628990 0.000000 0.307506 0.482469  0 1.000000
124200000 -0.700554 0.000000 0.307588 0.482575  0 1.000000
124300000 -0.413513 0.000000 0.307671 0.482684  0 1.000000
124400000 -0.419823 0.000000 0.307758 0.482810  0 1.000000
124500000 -0.630647 0.000000 0.307845 0.482945  0 1.000000
124600000 -0.726414 -0.636284 0.307913 0.483030  1 6000.000000
124700000 -0.599897 -2.342593 0.307912 0.483030  3 500.000000
124800000 -0.902136 -1.776166 0.307900 0.483016  3 500.000000
124900000 -1.228873 -5.043065 0.307879 0.482998  7 6.000000
125000000 -1.102546 -4.226548 0.307735 0.482801  7 6.000000
125100000 -1.226650 -5.185578 0.307611 0.482620  9 1.000000
125200000 -1.198989 -5.028084 0.307482 0.482436  8 2.000000
125300000 -1.393398 -6.899297 0.307410 0.482334 10 1.000000
125400000 -1.024972 -2.807360 0.307344 0.482234  4 125.000000
125500000 -0.848154 -3.104625 0.307338 0.482224  5 45.000000
125600000 -1.090464 -2.538066 0.307338 0.482237  4 125.000000
125700000 -0.879697 -1.784231 0.307321 0.482206  3 500.000000
125800000 -0.684771 -1.214641 0.307301 0.482169  2 1500.000000
125900000 -1.207370 -3.454859 0.307289 0.482142  5 45.000000
126000000 -1.289219 -5.736337 0.307162 0.481965  9 1.000000
126100000 -1.239799 -4.939403 0.307026 0.481778  8 2.000000
126200000 -1.113222 -2.975559 0.306927 0.481622  4 125.000000
126300000 -1.298463 -5.265807 0.306789 0.481428  8 2.000000
126400000 -0.919995 -2.652721 0.306717 0.481304  4 125.000000
126500000 -0.985782 -3.041394 0.306700 0.481287  4 125.000000
126600000 -0.962898 -2.180322 0.306683 0.481248  3 500.000000
126700000 -1.392996 -5.702362 0.306571 0.481090  9 1.000000
126800000 -1.321249 -5.686502 0.306457 0.480920  8 2.000000
126900000 -1.216572 -4.827717 0.306373 0.480777  8 2.000000
127000000 -0.830676 -2.248334 0.306352 0.480745  4 125.000000
127100000 -0.864241 -2.296557 0.306342 0.480733  3 500.000000
127200000 -0.786536 -2.521455 0.306346 0.480732  4 125.000000
127300000 -0.970502 -3.218587 0.306362 0.480749  5 45.000000
127400000 -1.046348 -2.120485 0.306357 0.480726  3 500.000000
127500000 -0.889987 -2.328104 0.306333 0.480698  4 125.000000
127600000 -0.663577 -1.493587 0.306304 0.480677  3 500.000000
127700000 -0.763243 -2.311791 0.306285 0.480639  3 500.000000
127800000 -1.309338 -5.339309 0.306238 0.480562  9 1.000000
127900000 -0.831866 -2.355134 0.306210 0.480525  4 125.000000
128000000 -0.716396 -0.687543 0.306193 0.480496  1 6000.000000
128100000 -0.589436 -1.198253 0.306150 0.480442  2 1500.000000
128200000 -0.995947 -1.484081 0.306135 0.480423  3 500.000000
128300000 -0.742348 -2.468308 0.306126 0.480419  4 125.000000
128400000 -0.758682 -1.302332 0.306141 0.480439  2 1500.000000
128500000 -1.236331 -5.356100 0.306130 0.480415  7 6.000000
128600000 -1.065444 -4.413583 0.306030 0.480272  7 6.000000
128700000 -1.126491 -5.026130 0.305907 0.480089  8 2.000000
128800000 -1.414624 -6.652979 0.305799 0.479917 10 1.000000
128900000 -1.303253 -6.424350 0.305660 0.479723 10 1.000000
129000000 -1.197162 -5.186463 0.305547 0.479558  8 2.000000
129100000 -0.909722 -3.564465 0.305407 0.479373  5 45.000000
129200000 -1.065753 -1.876821 0.305395 0.479366  3 500.000000
129300000 -0.807993 -2.457697 0.305378 0.479312  4 125.000000
129400000 -0.852417 -2.868256 0.305353 0.479279  4 125.000000
129500000 -0.804418 -2.665236 0.305329 0.479259  4 125.000000
