      430000    0.037624   0.000000  -1.095915   0.000000  -0.333843  -0.110642   0.000000   0.026274  -1.476501   0.269914  -1.206587
      440000    0.056979   0.000000  -1.086830   0.000000  -0.361577  -0.118094   0.000000   0.025518  -1.484004   0.307163  -1.176841
      450000    0.033829   0.000000  -1.047627   0.000000  -0.320056  -0.098742   0.000000   0.024206  -1.408390   0.308219  -1.100171
      460000    0.059075   0.000000  -1.043805   0.000000  -0.306724  -0.112571   0.000000   0.024935  -1.379090   0.329621  -1.049469
      470000    0.040236   0.000000  -1.066185   0.000000  -0.275606  -0.107313   0.000000   0.026692  -1.382177   0.305340  -1.076836
      480000    0.035786   0.000000  -1.071010   0.000000  -0.326496  -0.118757   0.000000   0.025193  -1.455284   0.321906  -1.133377
      490000    0.057609   0.000000  -1.047729   0.000000  -0.327570  -0.115262   0.000000   0.024158  -1.408794   0.311379  -1.097414
      500000    0.053603   0.000000  -1.084062   0.000000  -0.324127  -0.113078   0.000000   0.024748  -1.442916   0.325324  -1.117592
      510000    0.033672   0.000000  -1.070020   0.000000  -0.321228  -0.118659   0.000000   0.027290  -1.448945   0.313633  -1.135312
      520000    0.049103   0.000189  -1.062579   0.000000  -0.306279  -0.090077   0.000000   0.027937  -1.381706   0.256817  -1.124889
      530000    0.039030   0.000000  -1.081992   0.000000  -0.276751  -0.120280   0.000000   0.027087  -1.412904   0.326703  -1.086201
      540000    0.046851   0.000000  -1.096639   0.000000  -0.345937  -0.104537   0.000000   0.025780  -1.474482   0.277421  -1.197061
      550000    0.045873   0.000000  -1.068352   0.000000  -0.349187  -0.119315   0.000000   0.025261  -1.465721   0.242429  -1.223292
      560000    0.031970   0.000000  -1.070193   0.000000  -0.345942  -0.106072   0.000000   0.024679  -1.465557   0.265068  -1.200489
      570000    0.046501   0.000000  -1.112590   0.000000  -0.330875  -0.104576   0.000000   0.026075  -1.475466   0.277826  -1.197641
      580000    0.052397   0.000000  -1.081292   0.000000  -0.349081  -0.114884   0.000000   0.023390  -1.469469   0.284990  -1.184479
      590000    0.070364   0.000000  -1.121926   0.000000  -0.291902  -0.096858   0.000000   0.026655  -1.413667   0.235325  -1.178342
      600000    0.041935   0.000000  -1.066549   0.000000  -0.340332  -0.128726   0.000000   0.024208  -1.469465   0.287934  -1.181530
      610000    0.041990   0.000000  -1.059579   0.000000  -0.314873  -0.111786   0.000000   0.026922  -1.417327   0.275373  -1.141954
      620000    0.073236   0.000000  -1.057871   0.000000  -0.328202  -0.118710   0.000000   0.026945  -1.404601   0.268773  -1.135829
      630000    0.044316   0.000000  -1.076655   0.000000  -0.332899  -0.111605   0.000000   0.028291  -1.448551   0.277758  -1.170792
      640000    0.045159   0.000000  -1.053011   0.000000  -0.318487  -0.097084   0.000000   0.026330  -1.397093   0.312634  -1.084459
      650000    0.047933   0.000000  -1.091052   0.000000  -0.287485  -0.108843   0.000000   0.026791  -1.412655   0.340163  -1.072492
      660000    0.044016   0.000000  -1.086188   0.000000  -0.342891  -0.109660   0.000000   0.026014  -1.468709   0.277573  -1.191135
      670000    0.048897   0.000000  -1.088390   0.000000  -0.325922  -0.121378   0.000000   0.025957  -1.460836   0.281910  -1.178926
      680000    0.053677   0.000000  -1.053157   0.000000  -0.353371  -0.113294   0.000000   0.025782  -1.440362   0.284289  -1.156073
      690000    0.033012   0.000000  -1.054007   0.000000  -0.300503  -0.098638   0.000000   0.024066  -1.396070   0.307136  -1.088935
      700000    0.040082   0.000000  -1.038864   0.000000  -0.324063  -0.112057   0.000000   0.026678  -1.408224   0.318989  -1.089235
      710000    0.042881   0.000000  -1.043288   0.000028  -0.348764  -0.128768   0.000000   0.025229  -1.452682   0.253029  -1.199653
      720000    0.050251   0.000000  -1.087296   0.000000  -0.305943  -0.099887   0.000000   0.026081  -1.416794   0.314629  -1.102165
      730000    0.049057   0.000000  -1.026994   0.000000  -0.339208  -0.115303   0.000000   0.024805  -1.407644   0.290172  -1.117472
      740000    0.034012   0.000000  -1.023849   0.000000  -0.335651  -0.125587   0.000000   0.022822  -1.428254   0.296025  -1.132230
      750000    0.051613   0.000000  -1.112543   0.000000  -0.334086  -0.120559   0.000000   0.025356  -1.490218   0.310947  -1.179271
      760000    0.036981   0.000000  -1.108939   0.000000  -0.334681  -0.103844   0.000000   0.026441  -1.484042   0.314925  -1.169116
      770000    0.038399   0.000000  -1.077810   0.000000  -0.351234  -0.116434   0.000000   0.025508  -1.481571   0.286796  -1.194776
      780000    0.053918   0.000000  -1.057525   0.000000  -0.347048  -0.130479   0.000000   0.024924  -1.456211   0.254536  -1.201675
      790000    0.046392   0.000000  -1.067340   0.000000  -0.334674  -0.106456   0.000000   0.027179  -1.434900   0.273958  -1.160942
      800000    0.038006   0.000000  -1.091039   0.000000  -0.350643  -0.120800   0.000000   0.027058  -1.497419   0.256915  -1.240504
      810000    0.053446   0.000000  -1.117300   0.000000  -0.354317  -0.127870   0.000000   0.024775  -1.521266   0.297912  -1.223355
      820000    0.049721   0.005956  -1.095304   0.000000  -0.333667  -0.111816   0.000000   0.026404  -1.458706   0.224424  -1.234282
      830000    0.041494   0.000000  -1.075097   0.000000  -0.308089  -0.112437   0.000000   0.026666  -1.427463   0.285877  -1.141587
      840000    0.042338   0.000000  -1.082528   0.000000  -0.311744  -0.101900   0.000000   0.024286  -1.429547   0.323207  -1.106341
      850000    0.057282   0.000000  -1.086240   0.000000  -0.308331  -0.113994   0.000000   0.026109  -1.425174   0.289049  -1.136125
      860000    0.037696   0.000000  -1.081986   0.000000  -0.330588  -0.120086   0.000000   0.024837  -1.470126   0.328275  -1.141852
      870000    0.046427   0.000000  -1.051915   0.000000  -0.324164  -0.104983   0.000000   0.023381  -1.411254   0.260465  -1.150789
      880000    0.036672   0.000000  -1.068502   0.000663  -0.326208  -0.114094   0.000000   0.025718  -1.445751   0.331266  -1.114485
      890000    0.044440   0.000000  -1.064874   0.000000  -0.320756  -0.107608   0.000000   0.025564  -1.423234   0.377196  -1.046038
      900000    0.047995   0.000000  -1.064377   0.000000  -0.310840  -0.112120   0.000000   0.025589  -1.413754   0.294377  -1.119377
      910000    0.034360   0.003568  -1.074013   0.000000  -0.333267  -0.116549   0.000000   0.026175  -1.459726   0.304298  -1.155429
      920000    0.040588   0.000000  -1.082158   0.000000  -0.320099  -0.120153   0.000000   0.025449  -1.456374   0.285447  -1.170927
      930000    0.022535   0.000000  -1.058282   0.000000  -0.330272  -0.110095   0.000000   0.025952  -1.450161   0.279421  -1.170740
      940000    0.042705   0.000000  -1.062296   0.000000  -0.330765  -0.116559   0.000000   0.023919  -1.442996   0.286580  -1.156416
      950000    0.044217   0.000000  -1.062031   0.000000  -0.316065  -0.110403   0.000000   0.024726  -1.419556   0.305581  -1.113975
      960000    0.027251   0.000000  -1.066344   0.000000  -0.320836  -0.109708   0.000000   0.025763  -1.443875   0.335904  -1.107971
      970000    0.059868   0.000000  -1.089069   0.000000  -0.337158  -0.112619   0.000000   0.025711  -1.453267   0.352937  -1.100330
      980000    0.038317   0.000000  -1.054213   0.000000  -0.330552  -0.116895   0.000000   0.026382  -1.436962   0.367988  -1.068974
      990000    0.046449   0.000000  -1.077977   0.000000  -0.333432  -0.116522   0.000000   0.024741  -1.456741   0.337838  -1.118903
     1000000    0.040620   0.000000  -1.058886   0.000000  -0.348908  -0.137050   0.000000   0.024214  -1.480010   0.302391  -1.177619
     1010000    0.045791   0.000000  -1.063757   0.000000  -0.313556  -0.094065   0.000000   0.025743  -1.399844   0.274279  -1.125565
     1020000    0.066658   0.000000  -1.071868   0.000000  -0.334711  -0.113147   0.000000   0.025737  -1.427331   0.292447  -1.134884
     1030000    0.055037   0.000000  -1.072537   0.000000  -0.289181  -0.102198   0.000000   0.025414  -1.383465   0.263519  -1.119945
     1040000    0.042768   0.000000  -1.076232   0.000000  -0.317600  -0.106501   0.000000   0.025289  -1.432277   0.313787  -1.118489
     1050000    0.042457   0.000000  -1.073692   0.000000  -0.298803  -0.106394   0.000000   0.024803  -1.411628   0.310022  -1.101607
     1060000    0.046873   0.000000  -1.074258   0.000000  -0.328176  -0.115640   0.000000   0.025648  -1.445553   0.348553  -1.097000
     1070000    0.049228   0.000000  -1.123886   0.000000  -0.311339  -0.099503   0.000000   0.024965  -1.460536   0.351003  -1.109534
     1080000    0.029233   0.000000  -1.053488   0.000000  -0.272451  -0.111644   0.000000   0.025981  -1.382368   0.317213  -1.065155
     1090000    0.035912   0.000000  -1.020635   0.000000  -0.322454  -0.107763   0.000000   0.026790  -1.388149   0.284893  -1.103256
     1100000    0.033471   0.000000  -1.014587   0.000000  -0.317564  -0.103538   0.000000   0.025025  -1.377193   0.281897  -1.095296
     1110000    0.043413   0.000000  -1.038286   0.000000  -0.322907  -0.112379   0.000000   0.026006  -1.404154   0.270485  -1.133668
     1120000    0.058085   0.000000  -1.054503   0.000000  -0.359620  -0.119638   0.000000   0.027058  -1.448619   0.278778  -1.169841
     1130000    0.048157   0.000000  -1.072411   0.000000  -0.318128  -0.114679   0.000000   0.028193  -1.428868   0.253416  -1.175452
     1140000    0.061832   0.000000  -1.088899   0.000000  -0.333987  -0.103930   0.000000   0.026313  -1.438672   0.332007  -1.106665
     1150000    0.046134   0.000000  -1.003897   0.000000  -0.292377  -0.117164   0.000000   0.025352  -1.341953   0.315211  -1.026742
     1160000    0.039726   0.000000  -1.038827   0.000000  -0.256120  -0.090804   0.000000   0.027824  -1.318201   0.306135  -1.012066
     1170000    0.024203   0.000000  -1.033940   0.000000  -0.287519  -0.099002   0.000000   0.027077  -1.369181   0.344909  -1.024272
     1180000    0.065620   0.000000  -1.056942   0.000000  -0.287505  -0.102654   0.000000   0.026455  -1.355026   0.348617  -1.006409
     1190000    0.051457   0.001148  -1.007274   0.000000  -0.307547  -0.103899   0.000000   0.024263  -1.341852   0.320345  -1.021507
     1200000    0.041210   0.000000  -1.024061   0.000000  -0.320708  -0.101991   0.000000   0.025617  -1.379935   0.294630  -1.085304
     1210000    0.054284   0.000000  -1.015337   0.000000  -0.313897  -0.103488   0.000000   0.024264  -1.354173   0.306109  -1.048064
     1220000    0.042703   0.000000  -0.961734   0.000000  -0.290332  -0.098088   0.000000   0.028206  -1.279244   0.312661  -0.966583
     1230000    0.040139   0.000000  -1.020786   0.000000  -0.310612  -0.098219   0.000000   0.025946  -1.363532   0.340418  -1.023115
     1240000    0.038349   0.000000  -1.010431   0.000012  -0.259914  -0.091265   0.000000   0.025023  -1.298226   0.287444  -1.010782
     1250000    0.051436   0.000000  -0.987707   0.000000  -0.308660  -0.118850   0.000000   0.024857  -1.338924   0.330562  -1.008362
     1260000    0.054786   0.000000  -1.057408   0.000000  -0.307405  -0.098578   0.000000   0.024910  -1.383695   0.330815  -1.052879
     1270000    0.058043   0.000000  -1.022409   0.000000  -0.316640  -0.113812   0.000000   0.025358  -1.369461   0.308124  -1.061337
     1280000    0.058651   0.000000  -1.056895   0.000000  -0.321550  -0.108677   0.000000   0.026355  -1.402115   0.351367  -1.050749
     1290000    0.040660   0.000000  -1.045383   0.000000  -0.313393  -0.097525   0.000000   0.028893  -1.386748   0.286310  -1.100438
     1300000    0.030780   0.000000  -1.011561   0.000000  -0.311490  -0.122702   0.000000   0.024546  -1.390426   0.293555  -1.096872
     1310000    0.033923   0.000000  -1.057996   0.000000  -0.313456  -0.107864   0.000000   0.026049  -1.419345   0.276419  -1.142927
     1320000    0.034202   0.000000  -1.044657   0.000000  -0.327852  -0.107636   0.000000   0.025577  -1.420365   0.272297  -1.148069
     1330000    0.054544   0.000000  -1.053006   0.000000  -0.328534  -0.116636   0.000000   0.025325  -1.418306   0.298712  -1.119595
     1340000    0.036261   0.000000  -1.032625   0.000000  -0.327837  -0.114516   0.000000   0.026853  -1.411865   0.313960  -1.097905
     1350000    0.047935   0.000000  -1.038767   0.000000  -0.318379  -0.091127   0.000000   0.026857  -1.373480   0.304520  -1.068960
     1360000    0.040186   0.000000  -1.053590   0.000000  -0.308544  -0.109227   0.000000   0.024095  -1.407080   0.310691  -1.096389
     1370000    0.046833   0.000000  -1.080376   0.000000  -0.310283  -0.115435   0.000000   0.028168  -1.431094   0.303721  -1.127373
     1380000    0.044571   0.000000  -1.106412   0.000000  -0.340978  -0.117842   0.000000   0.027558  -1.493103   0.288225  -1.204878
     1390000    0.051130   0.000000  -1.106419   0.000000  -0.325535  -0.112966   0.000000   0.026146  -1.467644   0.258389  -1.209256
     1400000    0.036900   0.000000  -1.074166   0.000000  -0.333865  -0.119895   0.000000   0.025125  -1.465900   0.301197  -1.164704
     1410000    0.026343   0.000000  -1.075708   0.000000  -0.342160  -0.122925   0.000000   0.025048  -1.489401   0.307574  -1.181827
     1420000    0.048280   0.000000  -1.063990   0.000000  -0.340718  -0.125982   0.000000   0.024726  -1.457684   0.287058  -1.170627
     1430000    0.062605   0.000000  -1.104532   0.000000  -0.363313  -0.116799   0.000000   0.026276  -1.495763   0.326832  -1.168931
     1440000    0.033747   0.000000  -1.078659   0.000000  -0.333503  -0.114207   0.000000   0.026161  -1.466460   0.320387  -1.146073
     1450000    0.054100   0.000000  -1.101177   0.000000  -0.318083  -0.113848   0.000000   0.025383  -1.453625   0.296457  -1.157168
     1460000    0.057694   0.000000  -1.108106   0.000000  -0.339639  -0.109069   0.000000   0.026621  -1.472499   0.271518  -1.200981
     1470000    0.033444   0.000000  -1.063314   0.000000  -0.336769  -0.123242   0.000000   0.026830  -1.463051   0.305014  -1.158037
     1480000    0.060127   0.000000  -1.096628   0.000000  -0.316000  -0.116220   0.000000   0.024598  -1.444123   0.306517  -1.137606
     1490000    0.038109   0.000000  -1.073315   0.000000  -0.335512  -0.098742   0.000000   0.024809  -1.444650   0.371678  -1.072973
     1500000    0.053419   0.000000  -1.087729   0.000000  -0.339244  -0.119867   0.000000   0.024378  -1.469042   0.319876  -1.149166
     1510000    0.047923   0.000000  -1.056339   0.000000  -0.347580  -0.128390   0.000000   0.025242  -1.459145   0.289049  -1.170096
     1520000    0.040997   0.000000  -1.071755   0.000000  -0.326588  -0.123351   0.000000   0.023932  -1.456765   0.261174  -1.195590
     1530000    0.041984   0.000000  -1.084105   0.000000  -0.328658  -0.110425   0.000000   0.025578  -1.455627   0.311183  -1.144444
     1540000    0.033315   0.000000  -1.065805   0.000000  -0.349443  -0.127787   0.000000   0.024861  -1.484859   0.321050  -1.163808
     1550000    0.046403   0.000000  -1.060874   0.000000  -0.346250  -0.130588   0.000000   0.024987  -1.466323   0.285446  -1.180877
     1560000    0.033596   0.000000  -1.045678   0.000000  -0.356907  -0.125910   0.000000   0.024145  -1.470755   0.307551  -1.163204
     1570000    0.031610   0.000000  -1.068312   0.000000  -0.333077  -0.109920   0.000000   0.027143  -1.452556   0.296741  -1.155814
     1580000    0.041203   0.000000  -1.047042   0.000000  -0.329250  -0.102643   0.000000   0.026055  -1.411677   0.324897  -1.086779
     1590000    0.052949   0.000000  -1.103000   0.000000  -0.339509  -0.121274   0.000000   0.025511  -1.485323   0.321395  -1.163927
     1600000    0.064468   0.000000  -1.099164   0.000000  -0.346188  -0.121166   0.000000   0.025486  -1.476563   0.307755  -1.168808
     1610000    0.065548   0.000000  -1.092118   0.000000  -0.352102  -0.113077   0.000000   0.025052  -1.466697   0.335648  -1.131048
     1620000    0.056687   0.000000  -1.081265   0.000000  -0.349095  -0.114365   0.000000   0.024347  -1.463691   0.308992  -1.154699
     1630000    0.033529   0.000000  -1.085848   0.000000  -0.339620  -0.118517   0.000000   0.027117  -1.483339   0.336677  -1.146662
     1640000    0.035853   0.000000  -1.116294   0.000000  -0.340651  -0.112136   0.000000   0.026876  -1.506352   0.313046  -1.193306
     1650000    0.041362   0.000000  -1.076100   0.000000  -0.352226  -0.123381   0.000000   0.025923  -1.484422   0.315713  -1.168710
     1660000    0.058815   0.000000  -1.107967   0.000000  -0.327874  -0.118211   0.000000   0.025545  -1.469691   0.335620  -1.134071
     1670000    0.044462   0.000000  -1.062737   0.000000  -0.328102  -0.113112   0.000000   0.024502  -1.434987   0.319037  -1.115950
     1680000    0.043807   0.000000  -1.087129   0.000000  -0.327457  -0.127687   0.000000   0.022959  -1.475507   0.270636  -1.204872
     1690000    0.052111   0.000000  -1.065473   0.001713  -0.324206  -0.116467   0.000000   0.028089  -1.424233   0.275025  -1.149207
     1700000    0.046330   0.000000  -1.033471   0.000000  -0.332164  -0.107251   0.000000   0.026761  -1.399795   0.289016  -1.110779
     1710000    0.047764   0.000000  -1.043101   0.000000  -0.342008  -0.110507   0.000000   0.024924  -1.422928   0.286712  -1.136216
     1720000    0.039227   0.000000  -1.040707   0.000000  -0.330319  -0.111833   0.000000   0.026153  -1.417479   0.295322  -1.122157
     1730000    0.052122   0.000000  -1.048051   0.000000  -0.306149  -0.091624   0.000000   0.025552  -1.368149   0.257702  -1.110446
     1740000    0.046459   0.000000  -1.074778   0.000000  -0.290003  -0.088087   0.000000   0.025562  -1.380847   0.338152  -1.042695
     1750000    0.052067   0.000000  -1.049739   0.000000  -0.291867  -0.114507   0.000000   0.024171  -1.379874   0.331190  -1.048684
     1760000    0.032728   0.000000  -1.039830   0.000000  -0.302464  -0.118151   0.000000   0.025985  -1.401732   0.326582  -1.075150
     1770000    0.041542   0.000000  -1.051390   0.000000  -0.293961  -0.110418   0.000000   0.024701  -1.389526   0.296060  -1.093467
     1780000    0.065868   0.000000  -1.130694   0.000000  -0.282154  -0.104599   0.000000   0.025386  -1.426193   0.281780  -1.144413
     1790000    0.045718   0.000000  -1.109525   0.000000  -0.346332  -0.122012   0.000000   0.024955  -1.507195   0.301538  -1.205657
     1800000    0.046575   0.000000  -1.075947   0.000000  -0.342450  -0.115595   0.000000   0.026486  -1.460929   0.305474  -1.155455
     1810000    0.051394   0.000000  -1.067380   0.000000  -0.308890  -0.108604   0.000000   0.025440  -1.408040   0.277438  -1.130602
     1820000    0.029158   0.000000  -1.058544   0.000000  -0.340577  -0.093750   0.000000   0.024991  -1.438722   0.290747  -1.147975
     1830000    0.058275   0.000000  -1.034000   0.000000  -0.332545  -0.109330   0.000000   0.025615  -1.391985   0.304905  -1.087080
     1840000    0.055992   0.000000  -1.052487   0.000000  -0.353096  -0.124891   0.000000   0.025367  -1.449116   0.316409  -1.132707
     1850000    0.038273   0.000000  -1.069748   0.000000  -0.323928  -0.109233   0.000000   0.026087  -1.438549   0.284554  -1.153995
     1860000    0.044707   0.000000  -1.086212   0.000000  -0.333258  -0.109037   0.000000   0.024990  -1.458811   0.343112  -1.115699
     1870000    0.058732   0.000000  -1.071816   0.000000  -0.347214  -0.111821   0.000000   0.026987  -1.445132   0.283929  -1.161203
     1880000    0.035850   0.000000  -1.078425   0.000000  -0.323965  -0.118178   0.000000   0.026183  -1.458535   0.259038  -1.199497
     1890000    0.044185   0.000000  -1.089317   0.000000  -0.328732  -0.115843   0.000000   0.025160  -1.464546   0.266762  -1.197785
     1900000    0.033902   0.000000  -1.093224   0.000000  -0.321721  -0.111876   0.000000   0.025419  -1.467501   0.290926  -1.176575
     1910000    0.033505   0.000000  -1.064114   0.000000  -0.361464  -0.117545   0.000000   0.024784  -1.484833   0.317043  -1.167790
     1920000    0.034364   0.000000  -1.124265   0.000000  -0.295273  -0.113020   0.000000   0.026892  -1.471303   0.268528  -1.202774
     1930000    0.054542   0.000000  -1.084690   0.000000  -0.331729  -0.116225   0.000000   0.024051  -1.454051   0.321604  -1.132447
     1940000    0.043541   0.000000  -1.050269   0.000000  -0.345285  -0.107828   0.000000   0.025687  -1.434154   0.284038  -1.150116
     1950000    0.067851   0.000000  -1.072537   0.000000  -0.364605  -0.114675   0.000000   0.026559  -1.457407   0.296961  -1.160446
     1960000    0.038010   0.000000  -1.077650   0.000000  -0.325505  -0.103582   0.000000   0.027108  -1.441619   0.279914  -1.161705
     1970000    0.047315   0.000000  -1.063330   0.000000  -0.294713  -0.117544   0.000000   0.026755  -1.401517   0.262886  -1.138631
     1980000    0.055877   0.000000  -1.074660   0.000000  -0.322515  -0.125540   0.000000   0.027316  -1.439522   0.328990  -1.110532
     1990000    0.030335   0.000000  -1.073145   0.000000  -0.340080  -0.115240   0.000000   0.025079  -1.473052   0.296541  -1.176511
     2000000    0.037463   0.000000  -1.028376   0.000000  -0.332170  -0.114531   0.000000   0.025092  -1.412522   0.224436  -1.188086
