     5600.0000  -1.448619   0.278778  -1.169841 
     5650.0000  -1.428868   0.253416  -1.175452 
     5700.0000  -1.438672   0.332007  -1.106665 
     5750.0000  -1.341953   0.315211  -1.026742 
     5800.0000  -1.318201   0.306135  -1.012066 
     5850.0000  -1.369181   0.344909  -1.024272 
     5900.0000  -1.355026   0.348617  -1.006409 
     5950.0000  -1.341852   0.320345  -1.021507 
     6000.0000  -1.379935   0.294630  -1.085304 
     6050.0000  -1.354173   0.306109  -1.048064 
     6100.0000  -1.279244   0.312661  -0.966583 
     6150.0000  -1.363532   0.340418  -1.023115 
     6200.0000  -1.298226   0.287444  -1.010782 
     6250.0000  -1.338924   0.330562  -1.008362 
     6300.0000  -1.383695   0.330815  -1.052879 
     6350.0000  -1.369461   0.308124  -1.061337 
     6400.0000  -1.402115   0.351367  -1.050749 
     6450.0000  -1.386748   0.286310  -1.100438 
     6500.0000  -1.390426   0.293555  -1.096872 
     6550.0000  -1.419345   0.276419  -1.142927 
     6600.0000  -1.420365   0.272297  -1.148069 
     6650.0000  -1.418306   0.298712  -1.119595 
     6700.0000  -1.411865   0.313960  -1.097905 
     6750.0000  -1.373480   0.304520  -1.068960 
     6800.0000  -1.407080   0.310691  -1.096389 
     6850.0000  -1.431094   0.303721  -1.127373 
     6900.0000  -1.493103   0.288225  -1.204878 
     6950.0000  -1.467644   0.258389  -1.209256 
     7000.0000  -1.465900   0.301197  -1.164704 
     7050.0000  -1.489401   0.307574  -1.181827 
     7100.0000  -1.457684   0.287058  -1.170627 
     7150.0000  -1.495763   0.326832  -1.168931 
     7200.0000  -1.466460   0.320387  -1.146073 
     7250.0000  -1.453625   0.296457  -1.157168 
     7300.0000  -1.472499   0.271518  -1.200981 
     7350.0000  -1.463051   0.305014  -1.158037 
     7400.0000  -1.444123   0.306517  -1.137606 
     7450.0000  -1.444650   0.371678  -1.072973 
     7500.0000  -1.469042   0.319876  -1.149166 
     7550.0000  -1.459145   0.289049  -1.170096 
     7600.0000  -1.456765   0.261174  -1.195590 
     7650.0000  -1.455627   0.311183  -1.144444 
     7700.0000  -1.484859   0.321050  -1.163808 
     7750.0000  -1.466323   0.285446  -1.180877 
     7800.0000  -1.470755   0.307551  -1.163204 
     7850.0000  -1.452556   0.296741  -1.155814 
     7900.0000  -1.411677   0.324897  -1.086779 
     7950.0000  -1.485323   0.321395  -1.163927 
     8000.0000  -1.476563   0.307755  -1.168808 
     8050.0000  -1.466697   0.335648  -1.131048 
     8100.0000  -1.463691   0.308992  -1.154699 
     8150.0000  -1.483339   0.336677  -1.146662 
     8200.0000  -1.506352   0.313046  -1.193306 
     8250.0000  -1.484422   0.315713  -1.168710 
     8300.0000  -1.469691   0.335620  -1.134071 
     8350.0000  -1.434987   0.319037  -1.115950 
     8400.0000  -1.475507   0.270636  -1.204872 
     8450.0000  -1.424233   0.275025  -1.149207 
     8500.0000  -1.399795   0.289016  -1.110779 
     8550.0000  -1.422928   0.286712  -1.136216 
     8600.0000  -1.417479   0.295322  -1.122157 
     8650.0000  -1.368149   0.257702  -1.110446 
     8700.0000  -1.380847   0.338152  -1.042695 
     8750.0000  -1.379874   0.331190  -1.048684 
     8800.0000  -1.401732   0.326582  -1.075150 
     8850.0000  -1.389526   0.296060  -1.093467 
     8900.0000  -1.426193   0.281780  -1.144413 
     8950.0000  -1.507195   0.301538  -1.205657 
     9000.0000  -1.460929   0.305474  -1.155455 
     9050.0000  -1.408040   0.277438  -1.130602 
     9100.0000  -1.438722   0.290747  -1.147975 
     9150.0000  -1.391985   0.304905  -1.087080 
     9200.0000  -1.449116   0.316409  -1.132707 
     9250.0000  -1.438549   0.284554  -1.153995 
     9300.0000  -1.458811   0.343112  -1.115699 
     9350.0000  -1.445132   0.283929  -1.161203 
     9400.0000  -1.458535   0.259038  -1.199497 
     9450.0000  -1.464546   0.266762  -1.197785 
     9500.0000  -1.467501   0.290926  -1.176575 
     9550.0000  -1.484833   0.317043  -1.167790 
     9600.0000  -1.471303   0.268528  -1.202774 
     9650.0000  -1.454051   0.321604  -1.132447 
     9700.0000  -1.434154   0.284038  -1.150116 
     9750.0000  -1.457407   0.296961  -1.160446 
     9800.0000  -1.441619   0.279914  -1.161705 
     9850.0000  -1.401517   0.262886  -1.138631 
     9900.0000  -1.439522   0.328990  -1.110532 
     9950.0000  -1.473052   0.296541  -1.176511 
    10000.0000  -1.412522   0.224436  -1.188086 
